work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_per_hour,is_remote,is_large_company
2024,3,2,0,410000,9,410000,33,0,32,1,197.1153846153846,0,0
2024,3,2,0,224000,9,224000,33,0,32,1,107.6923076923077,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,3,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,330764,9,330764,33,0,32,1,159.02115384615385,0,0
2024,3,2,0,133843,9,133843,33,0,32,1,64.34759615384615,0,0
2024,0,2,0,205000,9,205000,33,0,32,1,98.5576923076923,0,0
2024,0,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,0,2,0,194750,9,194750,33,0,32,1,93.6298076923077,0,0
2024,0,2,0,129200,9,129200,33,0,32,1,62.11538461538461,0,0
2024,0,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,0,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,2,2,0,389500,9,389500,33,0,32,1,187.2596153846154,0,0
2024,2,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,194750,9,194750,33,0,32,1,93.6298076923077,0,0
2024,3,2,0,129960,9,129960,33,0,32,1,62.48076923076923,0,0
2024,3,2,0,221760,9,221760,33,0,32,1,106.61538461538461,0,0
2024,3,2,0,126000,9,126000,33,0,32,1,60.57692307692308,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,2,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,342000,9,342000,33,0,32,1,164.42307692307693,0,0
2024,3,2,0,216600,9,216600,33,0,32,1,104.13461538461539,0,0
2024,0,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,0,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,360000,9,360000,33,0,32,1,173.07692307692307,0,0
2024,3,2,0,228000,9,228000,33,0,32,1,109.61538461538461,0,0
2024,2,2,0,276760,9,276760,7,0,7,1,133.05769230769232,0,0
2024,2,2,0,92160,9,92160,7,0,7,1,44.30769230769231,0,0
2024,3,2,0,250900,9,250900,33,0,32,1,120.625,0,0
2024,3,2,0,135200,9,135200,33,0,32,1,65.0,0,0
2024,3,2,0,170000,9,170000,7,100,7,1,81.73076923076923,1,0
2024,3,2,0,130000,9,130000,7,100,7,1,62.5,1,0
2024,3,2,0,166000,9,166000,33,0,32,1,79.8076923076923,0,0
2024,3,2,0,157000,9,157000,33,0,32,1,75.48076923076923,0,0
2024,3,2,0,303400,9,303400,33,100,32,1,145.8653846153846,1,0
2024,3,2,0,216700,9,216700,33,100,32,1,104.1826923076923,1,0
2024,0,2,0,210100,9,210100,33,0,32,1,101.00961538461539,0,0
2024,0,2,0,140100,9,140100,33,0,32,1,67.35576923076923,0,0
2024,2,2,0,184900,9,184900,33,100,32,1,88.89423076923077,1,0
2024,2,2,0,153000,9,153000,33,100,32,1,73.5576923076923,1,0
2024,2,2,0,210100,9,210100,33,0,32,1,101.00961538461539,0,0
2024,2,2,0,140100,9,140100,33,0,32,1,67.35576923076923,0,0
2024,3,2,0,255800,9,255800,33,0,32,1,122.98076923076923,0,0
2024,3,2,0,170600,9,170600,33,0,32,1,82.01923076923077,0,0
2024,3,2,0,255800,9,255800,33,0,32,1,122.98076923076923,0,0
2024,3,2,0,170600,9,170600,33,0,32,1,82.01923076923077,0,0
2024,2,2,0,200200,9,200200,33,0,32,1,96.25,0,0
2024,2,2,0,186915,9,186915,33,0,32,1,89.86298076923077,0,0
2024,3,2,0,240240,9,240240,33,0,32,1,115.5,0,0
2024,3,2,0,205364,9,205364,33,0,32,1,98.7326923076923,0,0
2024,2,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,2,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,2,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,3,2,0,410000,9,410000,33,0,32,1,197.1153846153846,0,0
2024,3,2,0,224000,9,224000,33,0,32,1,107.6923076923077,0,0
2024,2,2,0,194750,9,194750,33,0,32,1,93.6298076923077,0,0
2024,2,2,0,129200,9,129200,33,0,32,1,62.11538461538461,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,175750,9,175750,33,0,32,1,84.4951923076923,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,3,2,0,205000,9,205000,33,0,32,1,98.5576923076923,0,0
2024,3,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,2,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,3,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,2,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,168500,9,168500,33,0,32,1,81.00961538461539,0,0
2024,3,2,0,119000,9,119000,33,0,32,1,57.21153846153846,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,2,2,0,360000,9,360000,33,0,32,1,173.07692307692307,0,0
2024,2,2,0,165000,9,165000,33,0,32,1,79.32692307692308,0,0
2024,3,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,3,2,0,342000,9,342000,33,0,32,1,164.42307692307693,0,0
2024,3,2,0,216600,9,216600,33,0,32,1,104.13461538461539,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,2,2,0,342000,9,342000,33,0,32,1,164.42307692307693,0,0
2024,2,2,0,156750,9,156750,33,0,32,1,75.36057692307692,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,290700,9,290700,33,0,32,1,139.7596153846154,0,0
2024,3,2,0,154280,9,154280,33,0,32,1,74.17307692307692,0,0
2024,3,2,0,410000,9,410000,33,0,32,1,197.1153846153846,0,0
2024,3,2,0,224000,9,224000,33,0,32,1,107.6923076923077,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,2,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,2,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,2,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,0,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,0,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,0,2,0,168150,9,168150,33,0,32,1,80.84134615384616,0,0
2024,0,2,0,119000,9,119000,33,0,32,1,57.21153846153846,0,0
2024,0,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,0,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,0,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,0,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,210960,9,210960,7,0,7,1,101.42307692307692,0,0
2024,3,2,0,117000,9,117000,7,0,7,1,56.25,0,0
2024,3,2,0,276760,9,276760,7,0,7,1,133.05769230769232,0,0
2024,3,2,0,148960,9,148960,7,0,7,1,71.61538461538461,0,0
2024,0,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,0,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,0,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,0,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,2,2,0,259200,9,259200,33,0,32,1,124.61538461538461,0,0
2024,2,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,3,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,210960,9,210960,7,0,7,1,101.42307692307692,0,0
2024,3,2,0,117000,9,117000,7,0,7,1,56.25,0,0
2024,2,2,0,210960,9,210960,7,0,7,1,101.42307692307692,0,0
2024,2,2,0,117000,9,117000,7,0,7,1,56.25,0,0
2024,0,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,0,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,2,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,2,2,0,238000,9,238000,33,0,32,1,114.42307692307692,0,0
2024,2,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,0,2,0,205000,9,205000,33,0,32,1,98.5576923076923,0,0
2024,0,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,3,2,0,389500,9,389500,33,0,32,1,187.2596153846154,0,0
2024,3,2,0,212800,9,212800,33,0,32,1,102.3076923076923,0,0
2024,2,2,0,529000,9,529000,33,0,32,1,254.32692307692307,0,0
2024,2,2,0,228000,9,228000,33,0,32,1,109.61538461538461,0,0
2024,3,2,0,389500,9,389500,33,0,32,1,187.2596153846154,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,2,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,2,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,2,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,3,2,0,187040,9,187040,33,0,32,1,89.92307692307692,0,0
2024,3,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,2,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,2,2,0,136000,9,136000,33,0,32,1,65.38461538461539,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,175750,9,175750,33,0,32,1,84.4951923076923,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,2,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,175750,9,175750,33,0,32,1,84.4951923076923,0,0
2024,3,2,0,194750,9,194750,33,0,32,1,93.6298076923077,0,0
2024,3,2,0,126000,9,126000,33,0,32,1,60.57692307692308,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,175750,9,175750,33,0,32,1,84.4951923076923,0,0
2024,2,2,0,205000,9,205000,33,0,32,1,98.5576923076923,0,0
2024,2,2,0,136000,9,136000,33,0,32,1,65.38461538461539,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,175750,9,175750,33,0,32,1,84.4951923076923,0,0
2024,2,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,2,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,194750,9,194750,33,0,32,1,93.6298076923077,0,0
2024,3,2,0,129200,9,129200,33,0,32,1,62.11538461538461,0,0
2024,2,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,2,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,3,2,0,187040,9,187040,33,0,32,1,89.92307692307692,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,2,2,0,194750,9,194750,33,0,32,1,93.6298076923077,0,0
2024,2,2,0,129960,9,129960,33,0,32,1,62.48076923076923,0,0
2024,2,2,0,205000,9,205000,33,0,32,1,98.5576923076923,0,0
2024,2,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,2,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,2,2,0,175750,9,175750,33,0,32,1,84.4951923076923,0,0
2024,3,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,194750,9,194750,33,0,32,1,93.6298076923077,0,0
2024,3,2,0,129200,9,129200,33,0,32,1,62.11538461538461,0,0
2024,3,2,0,205000,9,205000,33,0,32,1,98.5576923076923,0,0
2024,3,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,175750,9,175750,33,0,32,1,84.4951923076923,0,0
2024,2,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,2,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,3,2,0,187040,9,187040,33,0,32,1,89.92307692307692,0,0
2024,2,2,0,205000,9,205000,33,0,32,1,98.5576923076923,0,0
2024,2,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,410000,9,410000,33,0,32,1,197.1153846153846,0,0
2024,3,2,0,224000,9,224000,33,0,32,1,107.6923076923077,0,0
2024,2,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,2,2,0,185000,9,185000,33,0,32,1,88.9423076923077,0,0
2024,3,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,3,2,0,187040,9,187040,33,0,32,1,89.92307692307692,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,177688,9,177688,33,0,32,1,85.42692307692307,0,0
2024,3,2,0,205000,9,205000,33,0,32,1,98.5576923076923,0,0
2024,3,2,0,136000,9,136000,33,0,32,1,65.38461538461539,0,0
2024,2,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,2,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,3,2,0,187040,9,187040,33,0,32,1,89.92307692307692,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,177688,9,177688,33,0,32,1,85.42692307692307,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,177688,9,177688,33,0,32,1,85.42692307692307,0,0
2024,2,2,0,194750,9,194750,33,0,32,1,93.6298076923077,0,0
2024,2,2,0,129960,9,129960,33,0,32,1,62.48076923076923,0,0
2024,2,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,194000,9,194000,33,0,32,1,93.26923076923077,0,0
2024,3,2,0,340100,9,340100,33,0,32,1,163.5096153846154,0,0
2024,3,2,0,199500,9,199500,33,0,32,1,95.91346153846153,0,0
2024,2,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,3,2,0,187040,9,187040,33,0,32,1,89.92307692307692,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,3,2,0,410000,9,410000,33,0,32,1,197.1153846153846,0,0
2024,3,2,0,224000,9,224000,33,0,32,1,107.6923076923077,0,0
2024,2,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,175750,9,175750,33,0,32,1,84.4951923076923,0,0
2024,3,2,0,359720,9,359720,33,0,32,1,172.94230769230768,0,0
2024,3,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,3,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,250000,9,250000,33,0,32,1,120.1923076923077,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,177688,9,177688,33,0,32,1,85.42692307692307,0,0
2024,3,2,0,341700,9,341700,33,0,32,1,164.27884615384616,0,0
2024,3,2,0,177688,9,177688,33,0,32,1,85.42692307692307,0,0
2024,3,2,0,194750,9,194750,33,0,32,1,93.6298076923077,0,0
2024,3,2,0,129200,9,129200,33,0,32,1,62.11538461538461,0,0
2024,3,2,0,221760,9,221760,33,0,32,1,106.61538461538461,0,0
2024,3,2,0,126000,9,126000,33,0,32,1,60.57692307692308,0,0
2024,3,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,3,2,0,187040,9,187040,33,0,32,1,89.92307692307692,0,0
2024,0,2,0,194750,9,194750,33,0,32,1,93.6298076923077,0,0
2024,0,2,0,129200,9,129200,33,0,32,1,62.11538461538461,0,0
2024,3,2,0,358000,9,358000,33,0,32,1,172.1153846153846,0,0
2024,3,2,0,210000,9,210000,33,0,32,1,100.96153846153847,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,3,2,0,280000,9,280000,33,0,32,1,134.6153846153846,0,0
2024,3,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,3,2,0,410000,9,410000,33,0,32,1,197.1153846153846,0,0
2024,3,2,0,224000,9,224000,33,0,32,1,107.6923076923077,0,0
2024,3,2,0,410000,9,410000,33,0,32,1,197.1153846153846,0,0
2024,3,2,0,224000,9,224000,33,0,32,1,107.6923076923077,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,3,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,2,2,0,194750,9,194750,33,0,32,1,93.6298076923077,0,0
2024,2,2,0,129200,9,129200,33,0,32,1,62.11538461538461,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,3,2,0,337280,9,337280,33,0,32,1,162.15384615384616,0,0
2024,3,2,0,172000,9,172000,33,0,32,1,82.6923076923077,0,0
2024,3,2,0,337250,9,337250,33,0,32,1,162.13942307692307,0,0
2024,3,2,0,184300,9,184300,33,0,32,1,88.60576923076923,0,0
2024,3,2,0,237500,9,237500,33,0,32,1,114.1826923076923,0,0
2024,3,2,0,137750,9,137750,33,0,32,1,66.22596153846153,0,0
2024,3,2,0,304704,9,304704,33,0,32,1,146.4923076923077,0,0
2024,3,2,0,166400,9,166400,33,0,32,1,80.0,0,0
2024,2,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,2,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,3,2,0,355000,9,355000,33,0,32,1,170.67307692307693,0,0
2024,3,2,0,145000,9,145000,33,0,32,1,69.71153846153847,0,0
2024,2,2,0,205000,9,205000,33,0,32,1,98.5576923076923,0,0
2024,2,2,0,136800,9,136800,33,0,32,1,65.76923076923077,0,0
2024,3,2,0,266000,9,266000,33,0,32,1,127.88461538461539,0,0
2024,3,2,0,175750,9,175750,33,0,32,1,84.4951923076923,0,0
2024,0,2,0,219100,9,219100,33,0,32,1,105.33653846153847,0,0
2024,0,2,0,118500,9,118500,33,0,32,1,56.97115384615385,0,0
2024,2,2,0,220000,9,220000,33,0,32,1,105.76923076923077,0,0
2024,2,2,0,96600,9,96600,33,0,32,1,46.44230769230769,0,0
2024,3,2,0,225000,9,225000,33,0,32,1,108.17307692307692,0,0
2024,3,2,0,190000,9,190000,33,0,32,1,91.34615384615384,0,0
2024,2,2,0,110000,9,110000,33,0,32,1,52.88461538461539,0,0
